,x0_Blmngtn,x0_Blueste,x0_BrDale,x0_BrkSide,x0_ClearCr,x0_CollgCr,x0_Crawfor,x0_Edwards,x0_Gilbert,x0_IDOTRR,x0_MeadowV,x0_Mitchel,x0_NAmes,x0_NPkVill,x0_NWAmes,x0_NoRidge,x0_NridgHt,x0_OldTown,x0_SWISU,x0_Sawyer,x0_SawyerW,x0_Somerst,x0_StoneBr,x0_Timber,x0_Veenker,x1_Fin,x1_None,x1_RFn,x1_Unf,ExterQual,BsmtQual,KitchenQual,FireplaceQu,OverallQual,GrLivArea,GarageCars,GarageArea,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,WoodDeckSF,OpenPorchSF,TotalArea
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.5555555555555556,0.10889223813112284,0.25,0.20310296191819463,0.3333333333333333,0.24999999999999997,0.6449275362318847,0.7666666666666657,0.14926350245499184,0.13262964662689306,0.0,0.19603267211201866,0.0,0.13904729956390474
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.6666666666666665,0.19122079879427278,0.5,0.38011283497884346,0.6666666666666666,0.33333333333333337,0.9275362318840585,0.8500000000000014,0.22078559738134207,0.23290500229463054,0.0,0.14002333722287047,0.10054844606946983,0.2129319020462932
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,0.4444444444444445,0.21288620949510173,0.5,0.3385049365303244,0.6666666666666666,0.33333333333333337,0.6594202898550723,0.8166666666666629,0.08510638297872342,0.25929325378614043,0.0,0.352392065344224,0.0,0.16370345521637034
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,3.0,0.7777777777777777,0.1889600602863602,0.5,0.32581100141043723,0.6666666666666666,0.24999999999999997,0.8768115942028984,0.7166666666666686,0.2188216039279869,0.23015144561725562,0.0,0.11201866977829637,0.0,0.20429386112042938
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,3.0,0.7777777777777777,0.4485681989449887,0.5,0.5860366713681241,1.0,0.75,0.7536231884057969,0.7666666666666657,0.18690671031096565,0.1929784304726939,0.7457627118644068,0.0,0.37294332723948814,0.3125628983562563
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.6666666666666665,0.36209495101733236,0.5,0.3906911142454161,0.6666666666666666,0.5,0.9275362318840585,0.8333333333333357,0.155810147299509,0.14823313446535108,0.6179176755447942,0.2613768961493582,0.09872029250457039,0.2643408252264341
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,0.6666666666666665,0.43443858327053503,1.0,0.6093088857545839,0.3333333333333333,0.5,0.05797101449275388,0.8833333333333329,0.20294599018003276,0.22625057365764115,0.639225181598063,0.2112018669778296,0.0,0.3125628983562563
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.6666666666666665,0.26111529766390357,0.5,0.3716502115655853,0.6666666666666666,0.41666666666666663,0.8985507246376816,0.7666666666666657,0.281505728314239,0.3180357962368059,0.0,0.28004667444574094,0.10237659963436929,0.2853069439785307
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.3333333333333333,0.22513187641296156,0.25,0.1692524682651622,0.6666666666666666,0.5833333333333334,0.5289855072463769,0.0,0.0,0.17301514456172556,0.2135593220338983,0.10735122520420069,0.0,0.10793357933579337
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.3333333333333333,0.15184626978146196,0.0,0.0,0.3333333333333333,0.41666666666666663,0.27536231884058004,0.8999999999999986,0.09427168576104747,0.10509407985314365,0.1685230024213075,0.0,0.29250457038391225,0.1293190204629319
751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666665,0.1857573474001507,0.5,0.2820874471086037,0.6666666666666666,0.33333333333333337,0.9492753623188417,0.8833333333333329,0.10801963993453356,0.07480495640201928,0.3196125907990315,0.0,0.08775137111517367,0.14206642066420663
752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,0.5555555555555556,0.21853805576488322,0.5,0.40620592383638926,0.6666666666666666,0.33333333333333337,0.9057971014492754,0.7833333333333314,0.24206219312602292,0.2661771454795778,0.0,0.19603267211201866,0.04936014625228519,0.2376719221737672
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,0.7777777777777777,0.33232856066315,0.75,0.6191819464033851,0.6666666666666666,0.5,0.9637681159420293,0.9166666666666643,0.1685761047463175,0.16154199173932995,0.513317191283293,0.22403733955659275,0.09506398537477148,0.254780275075478
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.5555555555555556,0.1303692539562924,0.5,0.31029619181946405,0.3333333333333333,0.24999999999999997,0.7028985507246386,0.9166666666666643,0.1679214402618658,0.15878843506195503,0.0,0.1995332555425904,0.08775137111517367,0.16244548809124454
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.5555555555555556,0.2142049736247174,0.5,0.31029619181946405,0.6666666666666666,0.33333333333333337,0.9202898550724647,0.8166666666666629,0.1193126022913257,0.09362092703074804,0.3530266343825666,0.0,0.043875685557586835,0.15850385776585038
756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.7777777777777777,0.2701582516955539,0.5,0.4076163610719323,0.6666666666666666,0.41666666666666663,0.9782608695652169,0.9500000000000028,0.14173486088379705,0.12207434603028913,0.4368038740920097,0.16802800466744455,0.19195612431444242,0.21377054679637705
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.5555555555555556,0.19819140919366995,0.5,0.31029619181946405,0.6666666666666666,0.33333333333333337,0.7681159420289863,0.46666666666666856,0.10998363338788872,0.07755851307939421,0.34576271186440677,0.3908984830805134,0.0,0.17267695404226768
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.6666666666666665,0.21985681989449884,0.5,0.31029619181946405,0.6666666666666666,0.33333333333333337,0.9202898550724647,0.8166666666666629,0.12176759410801966,0.09706287287746673,0.36029055690072637,0.0,0.0,0.1602650117410265
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,3.0,0.7777777777777777,0.4139035418236624,0.75,0.5303244005641748,0.6666666666666666,0.5833333333333334,0.8913043478260878,0.75,0.21571194762684126,0.2280862781092244,0.5825665859564164,0.25904317386231035,0.17915904936014626,0.321620261657162
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.5555555555555556,0.0998492840994725,0.25,0.21156558533145275,0.3333333333333333,0.24999999999999997,0.6304347826086953,0.14999999999999858,0.14140752864157122,0.1216154199173933,0.0,0.0,0.0,0.11690707816169071
761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,0.4444444444444445,0.18217784476262244,0.5,0.31029619181946405,0.3333333333333333,0.24999999999999997,0.37681159420289845,0.0,0.18739770867430444,0.2218907755851308,0.0,0.0,0.0,0.17712177121771217
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.6666666666666665,0.22852298417483047,0.5,0.4330042313117066,0.6666666666666666,0.41666666666666663,0.9927536231884062,0.9833333333333343,0.12373158756137481,0.09866911427260211,0.3791767554479419,0.19719953325554257,0.08226691042047532,0.18307614894330762
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.7777777777777777,0.382629992464205,0.75,0.6036671368124118,0.6666666666666666,0.5,0.9202898550724647,0.8166666666666629,0.20490998363338792,0.21431849472234968,0.5312348668280872,0.0,0.2340036563071298,0.28606172425360615
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,0.7777777777777777,0.21853805576488322,0.5,0.3392101551480959,0.3333333333333333,0.33333333333333337,0.8913043478260878,0.7666666666666657,0.24451718494271688,0.2661771454795778,0.0,0.0,0.054844606946983544,0.22509225092250923
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,0.8888888888888888,0.2207987942727958,0.5,0.41748942172073344,0.6666666666666666,0.33333333333333337,0.9855072463768124,0.9666666666666686,0.2451718494271686,0.2689307021569527,0.0,0.0,0.3180987202925046,0.23851056692385103
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.6666666666666665,0.25998492840994725,0.5,0.34978843441466856,0.6666666666666666,0.41666666666666663,0.8405797101449277,0.6333333333333329,0.16039279869067105,0.14823313446535108,0.35544794188861983,0.2660443407234539,0.1206581352833638,0.22257631667225763
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.5555555555555556,0.266767143933685,0.25,0.29830747531734836,0.6666666666666666,0.41666666666666663,0.4927536231884062,0.5833333333333357,0.16088379705400982,0.14892152363469482,0.37142857142857144,0.28588098016336055,0.0,0.22173767192217378
768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.6666666666666665,0.2829691032403919,0.5,0.3413258110014104,0.6666666666666666,0.5,0.9565217391304355,0.9166666666666643,0.3044189852700491,0.3446535107847637,0.0,0.14002333722287047,0.0603290676416819,0.29478362965447835
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,0.7777777777777777,0.5548229088168801,0.75,0.5930888575458392,1.0,0.8333333333333334,0.9492753623188417,0.8833333333333329,0.2700490998363339,0.3111519045433685,0.7694915254237288,0.586931155192532,0.06581352833638025,0.430560214693056
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.4444444444444445,0.0987189148455162,0.5,0.40620592383638926,0.3333333333333333,0.24999999999999997,0.7971014492753632,0.5333333333333314,0.14042553191489363,0.12023864157870581,0.0,0.14002333722287047,0.0,0.12596444146259644
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.3333333333333333,0.1669178598342125,0.5,0.27926657263751764,0.3333333333333333,0.33333333333333337,0.5724637681159432,0.01666666666666572,0.13682487725040918,0.20330426801284993,0.0,0.0,0.0,0.14441462596444146
772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.5555555555555556,0.14751318764129615,0.5,0.47390691114245415,0.3333333333333333,0.33333333333333337,0.7536231884057969,0.43333333333333,0.1684124386252046,0.179669573198715,0.0,0.16802800466744455,0.0,0.1640389131164039
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.4444444444444445,0.10889223813112284,0.25,0.19393511988716503,0.3333333333333333,0.24999999999999997,0.6231884057971016,0.13333333333333286,0.14926350245499184,0.13262964662689306,0.0,0.0,0.0,0.1249580677624958
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.7777777777777777,0.3087792012057272,0.75,0.6311706629055007,0.6666666666666666,0.5833333333333334,0.9710144927536231,0.93333333333333,0.31669394435351883,0.3760899495181276,0.0,0.367561260210035,0.08226691042047532,0.32992284468299227
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.5555555555555556,0.1639035418236624,0.5,0.29055007052186177,0.6666666666666666,0.24999999999999997,0.9130434782608692,0.7999999999999972,0.1970540098199673,0.19963285910968334,0.0,0.0,0.4515539305301645,0.19464944649446494
776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666665,0.24114544084400902,0.75,0.6100141043723554,0.6666666666666666,0.41666666666666663,0.9637681159420293,0.93333333333333,0.2641571194762684,0.2937127122533272,0.0,0.16802800466744455,0.10786106032906764,0.25972827910097285
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,0.4444444444444445,0.10550113036925396,0.5,0.31029619181946405,0.3333333333333333,0.24999999999999997,0.7391304347826093,0.3999999999999986,0.14140752864157122,0.12849931161083064,0.0,0.2812135355892649,0.0,0.13963435088896345
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.4444444444444445,0.31763376036171814,0.5,0.44428772919605075,0.6666666666666666,0.6666666666666666,0.7608695652173925,0.45000000000000284,0.0,0.3868747131711795,0.0,0.0,0.0,0.14139550486413954
779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.5555555555555556,0.12622456669178597,0.5,0.3554301833568406,0.3333333333333333,0.16666666666666666,0.7608695652173925,0.45000000000000284,0.1595744680851064,0.15374024782010096,0.0,0.0,0.0,0.1379570613887957
780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.6666666666666665,0.17313489073097213,0.5,0.2834978843441467,0.6666666666666666,0.33333333333333337,0.8913043478260878,0.7666666666666657,0.20245499181669396,0.21087654887563104,0.0,0.25670945157526254,0.038391224862888484,0.20102314659510231
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.5555555555555556,0.23907309721175585,0.5,0.3413258110014104,0.6666666666666666,0.41666666666666663,0.8695652173913047,0.7000000000000028,0.12454991816693946,0.10922441486920606,0.3840193704600484,0.0,0.226691042047532,0.1806440791680644
782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666665,0.20648078372268275,0.5,0.42665726375176305,0.6666666666666666,0.33333333333333337,0.9347826086956523,0.8666666666666671,0.23126022913256958,0.2514915098669114,0.0,0.0,0.0603290676416819,0.21318349547131835
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,0.4444444444444445,0.1461944235116805,0.5,0.4245416078984485,0.3333333333333333,0.16666666666666666,0.7681159420289863,0.46666666666666856,0.17954173486088382,0.1780633318035796,0.0,0.35355892648774795,0.054844606946983544,0.1850050318685005
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,0.5555555555555556,0.21665410700828935,0.0,0.0,0.6666666666666666,0.5833333333333334,0.304347826086957,0.8500000000000014,0.12144026186579379,0.09362092703074804,0.3593220338983051,0.0,0.5319926873857403,0.18307614894330762
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,0.5555555555555556,0.1899020346646571,0.5,0.3222849083215797,0.6666666666666666,0.41666666666666663,0.6884057971014492,0.28333333333333144,0.22454991816693945,0.23129876089949516,0.0,0.0,0.0,0.19959745051995975
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.4444444444444445,0.24830444611906555,0.25,0.2933709449929478,0.6666666666666666,0.41666666666666663,0.3115942028985508,0.0,0.11227495908346972,0.1450206516750803,0.33220338983050846,0.0,0.0,0.16806440791680644
787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666665,0.3296910324039186,0.5,0.43582510578279265,0.6666666666666666,0.5,0.9565217391304355,0.8999999999999986,0.15646481178396074,0.1427260211106012,0.5462469733656174,0.0,0.08226691042047532,0.23071117074807113
788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.3333333333333333,0.10681989449886964,0.25,0.19816643159379407,0.3333333333333333,0.16666666666666666,0.5942028985507246,0.8333333333333357,0.1474631751227496,0.13010555300596605,0.0,0.0,0.0,0.12311304931231132
789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.5555555555555556,0.33025621703089675,0.5,0.3131170662905501,0.6666666666666666,0.5833333333333334,0.6811594202898554,0.9500000000000028,0.13617021276595745,0.14731528223955942,0.5380145278450363,0.15519253208868145,0.3071297989031079,0.24203287487420327
790,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.6666666666666665,0.15278824415975886,0.5,0.27997179125528915,0.6666666666666666,0.24999999999999997,0.9637681159420293,0.93333333333333,0.18739770867430444,0.18609453877925655,0.0,0.11668611435239205,0.029250457038391225,0.17376719221737671
791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,0.5555555555555556,0.13715146948003015,0.5,0.38011283497884346,0.3333333333333333,0.24999999999999997,0.7536231884057969,0.43333333333333,0.1684124386252046,0.16704910509407986,0.0,0.14002333722287047,0.0,0.15741361959074135
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,0.6666666666666665,0.31631499623210246,0.5,0.32087447108603667,0.6666666666666666,0.5,0.8985507246376816,0.7833333333333314,0.1828150572831424,0.18196420376319414,0.4290556900726392,0.2100350058343057,0.2376599634369287,0.2604830593760483
793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.7777777777777777,0.21891484551620194,0.5,0.3342736248236953,0.6666666666666666,0.41666666666666663,0.9782608695652169,0.9500000000000028,0.24484451718494274,0.2666360715924736,0.0,0.19603267211201866,0.2376599634369287,0.24790338812479035
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.6666666666666665,0.2940844009042954,0.5,0.28843441466854725,0.6666666666666666,0.41666666666666663,0.8840579710144922,0.7666666666666657,0.1165302782324059,0.17255621844882973,0.3917675544794189,0.16686114352392065,0.08409506398537477,0.20647433747064745
795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.5555555555555556,0.23172569706103996,0.5,0.33568406205923834,0.6666666666666666,0.41666666666666663,0.7826086956521738,0.5166666666666657,0.10638297872340427,0.12712253327214318,0.3273607748184019,0.0,0.09140767824497258,0.16185843676618583
